date_date,service,gare_depart,gare_arrivee,duree_moyenne,average_total_dept,average_total_late_dept,average_total_late_arrival,nb_train_prevu,nb_annulation,nb_train_depart_retard,retard_moyen_dept,retard_moyen_tous_dept,nb_train_retard_arrivee,retard_moyen_arrival,retard_moyen_tous_arrival,nb_train_retard_sup_15,avg_retard_trains,nb_train_retard_sup_30,nb_train_retard_sup_60,prob_percent_cause_ext,prob_percent_infra,prob_percent_gestion_trafic,prob_percent_materiel_roulant,prob_percent_gestion_gare,prob_percent_voyageurs
2023-12-01,National,TOULON,PARIS LYON,239,240.94,4.19,6.21,269,0,115,10.33,4.43,25,47.82,6.48,25,47.82,15,4,28,24,24,12,12,0
2022-01-01,National,TOULON,PARIS LYON,239,240.94,4.19,6.21,268,0,43,24.63,3.91,26,55.26,5.03,26,55.26,19,5,23.08,15.38,38.46,7.69,3.85,11.54
2021-01-01,National,TOULON,PARIS LYON,247,240.94,4.19,6.21,237,1,62,20.38,5.34,27,68.18,6.93,27,68.18,20,9,44.44,14.81,11.11,18.52,3.7,7.41
2021-12-01,National,TOULON,PARIS LYON,244,240.94,4.19,6.21,276,4,62,10.89,2.43,30,42.98,5.26,30,42.98,15,6,20,20,30,0,6.67,23.33
2022-11-01,National,TOULON,PARIS LYON,239,240.94,4.19,6.21,268,0,49,13.84,2.47,31,41.85,6.8,31,41.85,12,7,32.26,6.45,25.81,3.23,3.23,29.03
2018-05-01,National,TOULON,PARIS LYON,239,240.94,4.19,6.21,307,71,23,19.04,2.43,32,51.49,7.39,32,7.39,18,10,56.25,12.5,9.38,12.5,6.25,3.13
2021-07-01,National,TOULON,PARIS LYON,244,240.94,4.19,6.21,361,0,114,10.47,3.31,32,37.56,3.02,32,37.56,15,3,34.38,21.88,3.13,15.63,3.13,21.88
2021-09-01,National,TOULON,PARIS LYON,251,240.94,4.19,6.21,299,0,88,14.24,4.21,32,46.83,5.63,32,46.83,22,9,28.13,28.13,6.25,3.13,15.63,18.75
2021-10-01,National,TOULON,PARIS LYON,253,240.94,4.19,6.21,290,1,82,10.84,3.15,32,40.32,4.2,32,40.32,19,5,43.75,3.13,9.38,18.75,9.38,15.63
2022-10-01,National,TOULON,PARIS LYON,240,240.94,4.19,6.21,284,1,64,8.97,2.02,32,45.22,6.42,32,45.22,18,6,21.88,31.25,25,18.75,3.13,0
2023-03-01,National,TOULON,PARIS LYON,248,240.94,4.19,6.21,273,55,72,8.2,2.77,32,59.51,9.57,32,59.51,22,13,46.88,34.38,6.25,6.25,0,6.25
2018-02-01,National,TOULON,PARIS LYON,241,240.94,4.19,6.21,247,2,90,7.99,3.1,33,34.42,5.75,33,5.75,16,2,30.3,39.39,15.15,15.15,0,0
2018-12-01,National,TOULON,PARIS LYON,246,240.94,4.19,6.21,244,3,83,10.28,3.6,33,35.03,5.38,33,5.38,15,3,42.42,12.12,15.15,15.15,12.12,3.03
2019-03-01,National,TOULON,PARIS LYON,250,240.94,4.19,6.21,231,3,77,11.24,3.89,33,34.97,6.04,33,6.04,13,3,21.21,36.36,27.27,9.09,3.03,3.03
2023-11-01,National,TOULON,PARIS LYON,239,240.94,4.19,6.21,272,0,131,8.05,3.93,33,32.74,6.47,33,32.74,12,4,21.21,27.27,24.24,12.12,9.09,6.06
2022-09-01,National,TOULON,PARIS LYON,240,240.94,4.19,6.21,286,1,74,11.72,3.03,34,44.75,5.33,34,44.75,19,7,29.41,17.65,32.35,2.94,5.88,11.76
2019-06-01,National,TOULON,PARIS LYON,248,240.94,4.19,6.21,240,22,200,5.98,5.46,35,40.84,7.46,35,40.84,20,7,20.59,32.35,20.59,17.65,5.88,2.94
2018-03-01,National,TOULON,PARIS LYON,241,240.94,4.19,6.21,276,11,110,9.32,4.02,36,31.9,4.08,36,4.08,16,1,29.41,32.35,20.59,14.71,0,2.94
2018-09-01,National,TOULON,PARIS LYON,237,240.94,4.19,6.21,283,0,126,12.21,5.56,36,64.17,8.64,36,8.64,22,16,33.33,36.11,11.11,16.67,0,2.78
2021-05-01,National,TOULON,PARIS LYON,242,240.94,4.19,6.21,275,19,48,22.61,4.18,36,54.85,9.17,36,54.85,20,11,27.78,25,2.78,19.44,5.56,19.44
2021-08-01,National,TOULON,PARIS LYON,248,240.94,4.19,6.21,367,0,128,9.74,3.4,36,40.45,4.22,36,40.45,23,3,22.22,30.56,2.78,25,5.56,13.89
2023-01-01,National,TOULON,PARIS LYON,248,240.94,4.19,6.21,272,12,112,12.06,5.22,37,48.18,8.53,37,48.18,18,9,40.54,27.03,10.81,8.11,8.11,5.41
2023-05-01,National,TOULON,PARIS LYON,247,240.94,4.19,6.21,323,0,164,12.14,6.19,37,49.83,7.16,37,49.83,23,12,24.32,27.03,13.51,16.22,13.51,5.41
2018-06-01,National,TOULON,PARIS LYON,240,240.94,4.19,6.21,308,39,50,17.96,4.01,40,43.01,7.65,40,7.65,22,7,22.5,47.5,2.5,17.5,5,5
2020-10-01,National,TOULON,PARIS LYON,250,240.94,4.19,6.21,240,9,176,4.9,3.66,40,41.66,8.04,40,41.66,22,9,45,22.5,7.5,20,0,5
2020-07-01,National,TOULON,PARIS LYON,249,240.94,4.19,6.21,328,7,270,5.13,4.27,41,42.81,6.66,41,42.81,25,8,41.46,19.51,26.83,9.76,2.44,0
2018-01-01,National,TOULON,PARIS LYON,241,240.94,4.19,6.21,273,0,113,9.7,4.13,42,42.43,7,42,7,24,8,38.46,28.21,7.69,20.51,0,5.13
2019-02-01,National,TOULON,PARIS LYON,251,240.94,4.19,6.21,212,6,85,12.2,5.11,42,45.81,10.34,42,10.34,19,10,14.29,45.24,19.05,14.29,7.14,0
2022-05-01,National,TOULON,PARIS LYON,239,240.94,4.19,6.21,315,0,63,24.44,4.82,44,55.81,9.48,44,55.81,21,10,18.18,36.36,22.73,9.09,2.27,11.36
2021-11-01,National,TOULON,PARIS LYON,253,240.94,4.19,6.21,281,0,73,12.36,3.19,45,53.24,8.56,45,53.24,29,17,35.56,15.56,8.89,17.78,6.67,15.56
2019-01-01,National,TOULON,PARIS LYON,250,240.94,4.19,6.21,233,4,78,10.98,3.86,46,40.12,9,46,9,22,7,47.83,30.43,10.87,6.52,4.35,0
2023-10-01,National,TOULON,PARIS LYON,239,240.94,4.19,6.21,301,0,161,14.15,7.62,46,57.88,10.99,46,57.88,25,14,2.17,34.78,23.91,17.39,15.22,6.52
2019-09-01,National,TOULON,PARIS LYON,249,240.94,4.19,6.21,259,4,213,5.43,4.49,47,33.34,8.58,47,33.34,19,5,8.51,48.94,14.89,21.28,6.38,0
2018-10-01,National,TOULON,PARIS LYON,238,240.94,4.19,6.21,235,3,121,10.58,5.6,50,45.13,10.81,50,10.81,29,8,24,28,28,20,0,0
2019-07-01,National,TOULON,PARIS LYON,248,240.94,4.19,6.21,321,0,289,5.39,4.82,50,39.32,6.96,50,39.32,23,8,16.33,32.65,20.41,14.29,12.24,4.08
2019-11-01,National,TOULON,PARIS LYON,249,240.94,4.19,6.21,215,8,173,10.73,8.91,50,54.19,14.52,50,54.19,24,11,32,42,12,8,4,2
2021-06-01,National,TOULON,PARIS LYON,243,240.94,4.19,6.21,303,0,72,19.04,4.56,50,71.95,11.76,50,71.95,36,17,42,28,6,2,10,12
2018-11-01,National,TOULON,PARIS LYON,238,240.94,4.19,6.21,264,3,76,16.55,4.89,51,61.52,13.15,51,13.15,35,19,41.18,23.53,11.76,11.76,5.88,5.88
2019-10-01,National,TOULON,PARIS LYON,250,240.94,4.19,6.21,238,7,182,2.64,2.02,55,28.17,9.36,55,28.17,17,3,20,47.27,16.36,9.09,3.64,3.64
2023-04-01,National,TOULON,PARIS LYON,247,240.94,4.19,6.21,306,3,133,11.17,4.95,56,49.79,10.54,56,49.79,29,11,28.57,21.43,16.07,17.86,8.93,7.14
2023-09-01,National,TOULON,PARIS LYON,240,240.94,4.19,6.21,323,0,155,15.1,7.3,60,59.11,12.35,60,59.11,42,18,16.67,21.67,21.67,16.67,15,8.33
